id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
2623700005,碟中谍5：神秘国度,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2263582212.jpg,2015-09-08(中国大陆),https://movie.douban.com/subject/10727641/,7.9,"动作,惊悚,冒险",,,,2020-11-30 20:36:20,
2623699482,暖暖，请多指教,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2601497313.jpg,2020-05-13(中国大陆),https://movie.douban.com/subject/27088994/,6.2,"剧情,爱情",,,,2020-11-30 20:35:55,
2616874446,我的少女时代,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2285115802.jpg,2015-11-19(中国大陆),https://movie.douban.com/subject/26366465/,7.8,"喜剧,爱情",,,,2020-11-25 21:28:09,
2616874032,神奇女侠,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2460006593.jpg,2017-06-02(中国大陆),https://movie.douban.com/subject/1578714/,7.1,"动作,奇幻,冒险",,,,2020-11-25 21:27:53,
2616873637,爱宠大机密,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2363369616.jpg,2016-08-02(中国大陆),https://movie.douban.com/subject/21817627/,7.8,"喜剧,动画",,,,2020-11-25 21:27:36,
2615488266,博物馆奇妙夜3,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2219665256.jpg,2015-01-04(中国大陆),https://movie.douban.com/subject/21349734/,7.3,"喜剧,奇幻,冒险",,,,2020-11-24 22:15:24,
2615488078,博物馆奇妙夜2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p922997097.jpg,2009-05-26(中国大陆),https://movie.douban.com/subject/2257732/,7.1,"喜剧,动作,奇幻",,,,2020-11-24 22:15:17,
2615487811,博物馆奇妙夜,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2221540227.jpg,2007-02-14(中国大陆),https://movie.douban.com/subject/1835843/,7.6,"动作,冒险,喜剧",,,,2020-11-24 22:15:07,
2611937000,海王,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2541280047.jpg,2018-12-07(中国大陆),https://movie.douban.com/subject/3878007/,7.6,"动作,奇幻,冒险",,,,2020-11-22 21:57:26,
2611936144,白日梦想家,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2160195181.jpg,2013-12-25(美国),https://movie.douban.com/subject/2133323/,8.5,"剧情,喜剧,冒险",,看完之后的几点想法：有梦就要迈开腿，大胆去做，不试试又怎么知道行不行呢。家人永运在后面。,,2020-11-22 21:57:06,
2610826784,惊天魔盗团,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2151336415.jpg,2013-10-10(中国大陆),https://movie.douban.com/subject/6517421/,7.8,"剧情,犯罪,悬疑",,,,2020-11-22 12:39:30,
2610821425,本杰明·巴顿奇事,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2192535722.jpg,2008-12-25(美国),https://movie.douban.com/subject/1485260/,9,"剧情,爱情,奇幻",,,,2020-11-22 12:36:50,
2609519658,李献计历险记,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1199893304.jpg,2011-10-01(中国大陆),https://movie.douban.com/subject/5320233/,6.4,"爱情,奇幻,冒险",,,,2020-11-21 22:48:55,
2608773682,特种部队：眼镜蛇的崛起,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2243490128.jpg,2009-08-07(中国大陆),https://movie.douban.com/subject/2223596/,7.3,"动作,科幻",,,,2020-11-21 15:23:31,
2608773078,特种部队2：全面反击,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p1811974432.jpg,2013-04-15(中国大陆),https://movie.douban.com/subject/4301181/,6.6,"动作,科幻",,,,2020-11-21 15:23:01,
2606034856,小姐,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2355555424.jpg,2016-05-14(戛纳电影节),https://movie.douban.com/subject/25977027/,8.5,"剧情,悬疑,情色",,,,2020-11-19 21:30:27,
2605909157,X战警：黑凤凰,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2555886490.jpg,2019-06-06(中国大陆),https://movie.douban.com/subject/26667010/,5.7,"动作,科幻,冒险",,,,2020-11-19 20:00:38,
2605909131,金刚狼3：殊死一战,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2431980130.jpg,2017-03-03(中国大陆),https://movie.douban.com/subject/25765735/,8.3,"剧情,动作,科幻",,,,2020-11-19 20:00:36,
2605909111,X战警：逆转未来,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2181156848.jpg,2014-05-23(中国大陆),https://movie.douban.com/subject/10485647/,8.2,"剧情,动作,科幻",,,,2020-11-19 20:00:35,
2605909078,金刚狼2,,https://img9.doubanio.com/view/photo/m_ratio_poster/public/p2151837713.jpg,2013-10-17(中国大陆),https://movie.douban.com/subject/3718424/,6.6,"动作,科幻",,,,2020-11-19 20:00:34,
